Probe Set ID;Gene Title;Gene Symbol;Probe Position;NCBI;NCBI;Cluster;Correlation to FoxP3;TregSig;IL2ActnoFox;IL2Act;Act;TGFnoFox;TGF;FOXP3rv;ActCD4;ActCD4TGF;ActTreg;ActTregTGF;CTRLrv;FOXP3rv;Ctrlrv;Foxp3rv;sfActCD4;sfActCD4TGF;wtActCD4;wtActCD4TGF;ActCD8;ActCD8TGF;TconvThy;TregThy;TconvLN;TregLN;TconvSpN;TregSpN;TconvSpB;TregSpB;CD4AND;ActCD4AND
1455664_at;reticulon 4 receptor-like 1;Rtn4rl1;chr11:74879460-74880324 (+) // 96.42 // qB5;---;---;7;-0.058586091;0.46;0.14;0.19;0.97;0.99;0.99;0.82;75.1;55.6;38.7;49.5;77;63.5;94.6;76.1;34.1;33.7;41.8;41.2;79.1;61.4;132;76.1;146.9;70;244.9;112;224.4;102.4;45.9;44.4
1448485_at;gamma-glutamyltransferase 1;Ggt1;chr10:75439432-75456974 (+) // 93.74 // qC1;14598;14598;2;-0.217335819;0.46;0.47;0.56;1.7;0.98;0.95;0.55;75.2;76.6;42;45.1;122.3;67.5;111.4;75.2;44.6;43.7;43.7;41.3;103.6;54.7;62.7;38.2;71.4;40.3;94.5;43;78.5;46.3;42.2;71.6
1455244_at;dishevelled associated activator of morphogenesis 1;Daam1;chr12:67259870-67261933 (+) // 94.53 // qC2;208846;208846;2;-0.30127574;0.46;0.56;0.8;0.76;0.6;0.8;0.74;535.2;266;329.6;257.7;411;303.8;360.5;284;253.9;153.6;261.2;207.9;206.5;205;250.1;207.5;358.1;221.2;450.9;208.9;324.9;149;121.5;92.3
1431659_at;transmembrane protein 86B;Tmem86b;---;68255;68255;2;-0.397229365;0.46;0.95;0.32;0.6;0.26;0.63;0.8;167.9;40.9;37.3;36;193.2;154.7;304.1;282;105.7;28;47.7;30.3;170.7;80.6;88.2;50;91;38.2;111.4;51.6;150.1;44.5;30.6;18.3
1443284_at;Special AT-rich sequence binding protein 1;Satb1;chr17:49960123-49960775 (-) // 99.23 // qC;---;---;2;-0.464574894;0.46;1.69;1.2;0.25;0.4;0.43;1.13;498.9;285.1;214.9;154.8;491.6;553.7;690;791.7;481.1;194.4;286.1;121.7;551.2;477.2;1227.9;524.5;592.3;197.3;284.8;131.3;237.5;156.8;465.5;115.1
1439719_at;RIKEN cDNA E430004N04 gene;E430004N04Rik;chr10:28669835-28670454 (+) // 97.48 // qA4;210757;210757;3;-0.563528012;0.46;1.67;1.73;1.15;0.72;0.41;0.58;117.3;65.7;44.7;30.9;145;83.6;112.4;100.9;171.9;124.4;149.6;61.3;153.6;136.8;97.8;52.1;65.8;22.4;102.7;47.3;86.4;44.8;33;37.9
1438439_at;G protein-coupled receptor 171;Gpr171;chr3:59229823-59234730 (-) // 97.28 // qD;229323;229323;3;-0.565782208;0.46;4.74;2.78;1.14;1.01;0.56;0.97;777.4;505.7;411.6;414.3;905.8;881.2;1024.2;838;1556.9;1571.1;1082.7;608.2;851;1410.8;582.5;436.7;435;248.1;328.3;149.6;389.8;158.8;409.9;468.6
1436423_at;RIKEN cDNA E430004N04 gene;E430004N04Rik;chr10:28670436-28672702 (+) // 87.93 // qA4;210757;210757;2;-0.635859481;0.46;1.33;1.23;1.12;0.64;0.58;0.76;1833;1014.8;678.9;692.2;1831.7;1395.6;1965.1;1733.9;1703.4;1091.3;1480.9;856;1951.4;1736.8;1272.2;647.8;1019.4;263.8;1279;584.4;1203.4;616.3;686.6;765.8
1438932_at;RAS| guanyl releasing protein 2;Rasgrp2;chr19:6191153-6191837 (+) // 85.25 // qA;---;---;7;-0.069876212;0.45;0.25;0.22;1.71;1.3;1.5;0.69;222.6;257.9;196.5;222.9;268.2;185.3;296.6;236.6;173.9;226.7;140.3;210.3;286.8;339.5;464.8;313.7;346.9;145.9;684.8;306.9;642.4;366;186.9;320.4
1459354_at;ST3 beta-galactoside alpha-2|3-sialyltransferase 6;St3gal6;chr16:58782279-58782936 (-) // 94.23 // qC1.2;---;---;3;-0.299644173;0.45;0.29;0.3;0.39;1.03;1.1;0.73;120;84.9;69;78.3;113.1;82.4;174;137.6;67.8;69.6;64.4;70.6;459.7;537;153.5;72.9;193.8;80.4;230.1;104.5;212.9;86.6;181.5;71.3
1428736_at;GRAM domain containing 3;Gramd3;chr18:56930781-57002429 (+) // 98.81 // qD3;107022;107022;2;-0.368384411;0.45;0.21;0.38;1.08;0.54;0.7;1.02;1044.4;835.3;711.7;558.8;1560.6;1592.8;2321.4;2276.2;339;183.2;526.8;369.6;3527.4;3257;849.5;461;1311.2;585.2;1608.4;718;1368.7;661.7;1042.6;1124.4
1437699_at;RIKEN cDNA E430014B02 gene;E430014B02Rik;chr17:49927589-49928266 (-) // 96.08 // qC;320908;320908;2;-0.567675534;0.45;1.09;1.01;0.32;0.41;0.25;1.13;894.8;539.3;494.4;308.4;959.7;1089;1245.8;1439.1;1006;410.4;726.3;181.2;816.3;739.2;1241.3;532.3;1080.4;302.8;922.4;414.2;721.9;411.9;893;282.7
1448931_at;coagulation factor II (thrombin) receptor-like 1;F2rl1;chr13:92242286-92255809 (-) // 94.03 // qD1;14063;14063;7;-0.017093379;0.44;0.07;0.1;0.89;1.49;1.56;0.92;340.5;351.2;154.2;209.3;319.5;295.1;428.2;417.4;122.5;182.5;125.7;196.2;425.4;712.3;177.1;164.3;717.3;437.5;1635.2;727.6;1212.1;449;233.2;208.5
1454788_at;similar to ADP-ribosylation factor-like protein 7;LOC632433;chr1:88610046-88611769 (-) // 98.29 // qD;320982;320982;2;-0.252705639;0.44;0.36;0.27;0.58;0.53;0.82;1.08;2935.4;2219.8;2005.6;1395.9;2500;2697.1;3398.4;3262.1;1329;702.5;891.3;727.1;2038.2;2400.3;2702.7;1285.4;3187;1606.6;3687.3;1632.3;3334.5;1966.5;1060.7;610.9
1416498_at;peptidylprolyl isomerase C;Ppic;chr18:53897325-53909026 (-) // 88.21 // qD1;19038;19038;3;-0.253904761;0.44;0.55;1.21;0.33;2.05;2.05;0.88;178.4;203.7;90.8;127.6;163.4;143.6;175.7;158.8;85.9;175.9;95.3;195.2;261.8;629.4;85.1;113.9;173.4;62.2;155.3;68.1;79;30.6;104.5;34.3
1449235_at;Fas ligand (TNF superfamily| member 6);Fasl;chr1:161792973-161801011 (-) // 96.82 // qH2.1;14103;14103;3;-0.345510176;0.44;4.34;3.17;0.64;2.06;0.97;1.64;115.4;91.2;113.4;105.9;197.7;323.9;128;117.2;843.5;1735.1;580.2;564.9;1104.3;1237.6;74.2;59.4;198.8;122.9;194.2;86.3;183;83.3;277.8;178.5
1426575_at;transmembrane protein 23;Tmem23;chr19:31431738-31519500 (-) // 98.71 // qC1;208449;208449;2;-0.422688468;0.44;2.39;2.46;1.1;0.31;0.36;0.89;138.5;93.2;105.7;73.1;212.2;189.9;196.6;209;327.2;101.9;225.3;80.7;38.1;36.4;131.4;64.3;93.3;56.8;136.8;60.2;91.6;41;48;52.9
1426576_at;transmembrane protein 23;Tmem23;chr19:31431738-31519500 (-) // 98.71 // qC1;208449;208449;3;-0.42484393;0.44;3.83;3.34;0.74;0.32;0.33;0.96;361.3;213.2;272.4;187.2;417.4;399.3;415.4;464.8;652.2;207.9;422.5;137.6;92.5;69.2;235.4;135.2;223.6;140.1;170.4;75.1;126.7;61.5;124.3;91.9
1417894_at;G protein-coupled receptor 97;Gpr97;chr8:94365273-94394767 (+) // 80.93 // qC5;54672;54672;3;-0.116433797;0.43;1.41;0.64;0.58;1.46;2;1.18;129.1;433.7;72;185.1;116.6;138;82.4;114.6;233.8;341.9;107.5;215;84.8;158.1;379.3;172.3;102.4;59.8;165.6;71.8;169;58.9;68.5;39.6
1438933_x_at;RAS| guanyl releasing protein 2;Rasgrp2;chr19:6191153-6191837 (+) // 85.25 // qA;19395 /// 381240;19395 /// 381240;7;-0.11737796;0.43;0.18;0.18;2.77;1.64;1.59;0.75;181.6;205.7;165.8;176.5;244;183.5;267.6;186.4;113.6;186.5;110.6;176.2;258.6;287.8;427.6;269.1;306.5;115.7;628.8;272.2;609.9;327.8;161.1;447
1443932_at;kelch domain containing 1;Klhdc1;chr12:64548662-64550165 (+) // 89.44 // qC2;271005;271005;7;-0.15133768;0.43;0.13;0.16;0.61;0.8;1.7;0.9;1139.9;791.6;605.8;618.2;1064.9;958.3;1424.2;1402;338.8;271.4;263.7;448.7;973.5;983.6;1361.4;737.1;1497.4;636.9;2700.6;1151.8;1610.1;833;638.7;389.2
1444993_at;similar to mortality factor 4 like 1 (predicted) /// similar to mortality factor 4 like 1 (predicted) /// similar to mortality factor 4 like 1 (predicted);LOC664949 /// LOC671072 /// LOC675080;chr5:27615362-27616236 (+) // 85.44 // qB1;---;---;2;-0.361233135;0.43;0.29;0.44;0.77;1.07;1.19;0.96;32.8;23.9;22.2;27.1;34.6;33.2;64.4;73.6;20.7;22.1;22.8;27.2;36.4;47.1;29.4;23.8;43.1;22.3;72.5;31;51.6;24;34.6;26.6
1455425_at;expressed sequence BB001228;BB001228;chr10:62570681-62571677 (-) // 99.9 // qB4;103503;103503;7;-0.244611244;0.42;0.43;0.57;0.28;0.49;0.39;0.82;156.1;59.4;32.7;44;127.1;104.3;123.2;129.8;46.7;22.8;61.1;24;58.1;35.2;541.8;196.8;178.1;89.1;107.7;45.1;107.9;45.7;81.2;22.4
1436398_at;Lymphoid enhancer binding factor 1;Lef1;chr3:131705869-131707319 (+) // 88.83 // qG3;16842;16842;7;-0.252658666;0.42;0.12;0.14;0.24;0.57;1.24;0.96;785.8;766.4;493.6;499.9;798.7;767.9;1211.8;1256.4;220;125.5;238.9;295.7;958.1;710.7;1915.1;765.7;1500.3;542.6;1904.9;808.2;1649.5;788.7;2773.3;673.7
1455805_x_at;coiled-coil domain containing 22;Ccdc22;---;54638;54638;7;-0.419219825;0.42;0.63;0.5;0.3;0.8;0.32;1.37;45.9;21.1;80.6;35.7;59.6;81.9;47.6;66;80.9;64.9;72.6;23.5;71.2;40;144.5;51;103.6;55.4;128.7;54.6;146.3;60;149.4;44.2
1428283_at;cytochrome P450| family 2| subfamily s| polypeptide 1;Cyp2s1;chr7:14528841-14542931 (-) // 92.29 // qA2;74134;74134;2;-0.450774037;0.42;0.44;0.33;0.77;0.69;0.86;0.71;270.5;114.8;120.6;91.6;263.7;186.8;373.6;264.4;132.6;91.7;108.3;93.1;170.8;191.7;178.6;104.4;274.6;126.8;304;127.2;328.4;117;149.2;115.2
1415856_at;embigin;Emb;chr13:114182533-114236117 (+) // 99.37 // qD2.3;13723;13723;2;-0.623138008;0.42;1.1;1.59;0.71;0.96;0.5;0.87;4780.4;1655.1;2588.9;1344.8;4592.5;3984;5716.4;6181.8;3094.1;2970;3467.5;1749.6;5616.8;4644.7;3371.7;1638.6;2966.1;1470;2809.3;1191.5;2186.7;1108.3;2238.1;1582.8
1453119_at;OTU domain containing 1;Otud1;chr2:19714399-19716347 (+) // 99.49 // qA3;71198;71198;7;-0.08254132;0.41;0.13;0.16;0.74;0.95;1.07;0.74;41.9;24.5;28.9;29.4;53.4;39.8;56.6;58.7;21.9;20.7;20.9;22.3;47;40.7;141.4;43;114.3;63.2;168.2;69.5;129.5;72.4;34.4;25.3
1436512_at;ADP-ribosylation factor-like 4C /// similar to ADP-ribosylation factor-like protein 7;Arl4c /// LOC632433;chr1:88611488-88613962 (-) // 93.38 // qD;320982;320982;2;-0.384466279;0.41;0.53;0.42;0.65;0.64;0.76;1.03;2744.5;2418.7;1552.3;1089.3;2740.8;2810.8;2569.4;2380.2;1741.8;1109.2;1115.6;849.2;2740.7;2523.7;2228.6;815.3;2667.4;1144.8;3285.1;1342.2;2632.2;1107.7;639.4;418.8
1455917_at;neurotrophic tyrosine kinase| receptor| type 3;Ntrk3;chr7:65253654-65309316 (-) // 88.44 // qC;18213;18213;2;-0.140866113;0.4;0.4;0.53;0.77;1;1.52;1.19;25.3;54.5;20.8;21;26.4;31.5;32.6;32;20;20;20;30.4;20.4;63;20.5;20;47.9;20;49.6;20;37.6;20.5;15.2;11.6
1433471_at;transcription factor 7| T-cell specific;Tcf7;chr11:51892021-51893058 (-) // 86.82 // qB1.3;21414;21414;7;-0.310139757;0.4;0.03;0.11;0.75;1.28;0.54;0.74;1209.4;359.9;457.9;348.4;1684.8;1248;2913;2040.8;102.6;131;375;201.7;2030.8;2130.2;3923;1985.8;2182.8;711.1;3688.2;1463;3365.1;1424.3;2477.7;1854.4
1447546_s_at;Mastermind like 2 (Drosophila);Maml2;chr9:13506860-13507188 (+) // 97.56 // qA1;---;---;7;-0.349137341;0.4;0.19;0.17;0.37;1.02;0.47;0.99;271.7;72.7;67;30;229.3;226.6;345.7;398.6;86.9;88.4;101.1;47.2;280.6;270.8;339.1;115.6;469;173.7;465.1;188.1;594.5;162.4;170.5;63.9
1435640_x_at;RIKEN cDNA A130040M12 gene;A130040M12Rik;---;---;---;3;-0.401410528;0.4;0.57;0.72;0.45;1.04;1.17;1.16;732.4;712.2;863.8;441.8;734.2;850.5;813.4;1072.8;518;537.4;388.2;455.2;1539.7;1631.4;828.2;803.9;1799.1;449;908;361.7;540.9;191.3;867.3;391.2
1422272_at;per-hexamer repeat gene 4;Phxr4;chr9:13256411-13257789 (+) // 68.85 // qA1;18689;18689;7;-0.443065661;0.4;0.34;0.23;0.33;1;0.67;1.01;896.5;336.4;284.6;203.5;810.8;820.4;1591.6;1465;306.9;307.3;326.6;218.9;1038.2;990.2;1572.7;499;1609.6;730;895.2;360.9;1398.1;560.3;1291.9;429.5
1443192_at;---;---;chr10:28528984-28529652 (+) // 98.5 // qA4;210757;210757;3;-0.613661564;0.4;2.19;1.92;0.95;0.57;0.4;0.65;966.8;505.8;344.8;308.9;1016.3;657.6;1093.6;965.2;951.2;540.4;830.5;328.2;1224.8;1049.4;943.3;326.7;625;140;435.2;172.4;431.4;177.9;286.7;272.5
1448026_at;---;---;chr4:8793972-8794801 (+) // 84.39 // qA1;---;---;3;-0.697389073;0.4;1.81;2.36;1.07;0.54;0.42;1.09;734.9;454.6;443.2;233.3;706.4;771.2;978.4;1003.4;1160.9;626;1048.1;435.8;1254.7;741;788.9;342.7;672.6;264.9;642.3;259.7;444.2;208.3;577.2;616.6
1418003_at;RIKEN cDNA 1190002H23 gene;1190002H23Rik;chr14:71061944-71075262 (-) // 94.01 // qD3;66214;66214;7;0.015364563;0.39;0.27;0.61;0.17;0.75;1.09;1.13;139.2;273.1;117.6;188.6;106.2;119.5;90.8;87;99.6;74.6;111.7;121.3;49.5;49.4;302.1;159.6;138.6;62.8;371;145.8;181.8;87.7;195.1;33.2
1437745_at;chromodomain helicase DNA binding protein 7;Chd7;chr4:8617703-8728612 (+) // 96.15 // qA1;320790;320790;2;-0.578554791;0.39;0.66;0.86;0.48;0.69;0.53;1.16;147;120.6;91.8;62.1;119.7;139;172.8;195.9;162.1;111.1;171.4;91;162.8;122.9;255.2;82.7;230;92.4;246.5;96.7;199.5;64.2;132.7;64
1449757_x_at;deoxynucleotidyltransferase| terminal;Dntt;chr19:40395589-40395919 (+) // 93.37 // qC3;21673;21673;7;-0.041659888;0.38;0.28;0.17;0.98;0.83;0.87;1.85;269.9;153.4;113.6;94.3;263.7;487.7;326.8;654.4;83.3;69.2;92.6;80.2;257.2;135.5;1519.3;2367.4;319.7;99.8;294.2;112;541;154.6;55.9;54.7
1454762_at;X Kell blood group precursor related X linked;Xkrx;chrX:124156184-124156769 (-) // 59.35 // qE3;---;---;7;-0.124513025;0.38;0.14;0.11;0.24;1.06;1.06;1.1;43.8;52;42.6;51;43.3;47.7;50.8;55.4;41;43.5;40;42.5;42.4;45.8;274.5;103.5;158.4;63.5;292.7;110.2;375.3;109.1;186.1;45.4
1418126_at;chemokine (C-C motif) ligand 5;Ccl5;chr11:83127440-83132180 (-) // 89.66 // qC;---;---;3;-0.166642293;0.38;0.59;0.53;1.06;0.5;0.89;0.83;106.1;78.6;114.6;91.1;236;196.3;133;113.6;226.5;114;227.2;201.5;6671;927.4;90.3;267.8;364.3;221.8;385.2;145;429.2;156.4;190;201.7
1442332_at;Transforming growth factor| beta receptor III;Tgfbr3;chr5:104616393-104616834 (-) // 93.42 // qE5;---;---;7;-0.27935104;0.38;0.23;0.28;0.39;1.32;0.81;0.9;452.8;334.5;170.8;161.4;430.3;388.3;585.3;486;303.8;402.3;248.5;200.9;225.2;340.2;531.1;332.2;719.8;179.4;1316.3;503.6;893.6;236.5;362.1;140.8
1456603_at;RIKEN cDNA 1500005K14 gene;1500005K14Rik;chr11:75631748-75633264 (-) // 82.3 // qB5;76566;76566;2;-0.30027941;0.38;0.09;0.13;0.2;1.23;3.45;1.2;962.3;1285.1;256.6;512.3;886.6;1066.9;2064.3;2345.6;260.9;321.5;185.6;640.6;1737.1;2851.5;2481.1;645.8;1517.8;368.9;3052.4;1155.6;1472.6;344.1;1510;301.3
1433657_at;RIKEN cDNA A130092J06 gene;A130092J06Rik;chr2:32026889-32027548 (-) // 87.37 // qB;241303;241303;2;-0.414868683;0.38;0.31;0.29;0.93;1.75;1.47;0.88;390.2;404.7;249;293.6;478;418.6;644.5;546;264.4;462;282.3;413.7;646.5;953.4;706;234.2;760;296.9;841.3;323.9;977.7;343.7;356.2;330.1
1452789_at;stannin;Snn;chr16:10760732-10769505 (+) // 98.19 // qA1;20621;20621;2;-0.29625583;0.37;0.25;0.26;1.09;1.44;3.33;1.21;447.9;404.1;160.2;238;388.3;468.3;579.2;601.2;59.5;85.8;56;186.5;66.2;66.1;415.9;178;320.5;114.5;242.1;89;215.1;88.1;211.7;231.5
1435176_a_at;inhibitor of DNA binding 2;Id2;chr12:20057214-20058194 (-) // 91.12 // qA1.2;15902;15902;3;-0.383895884;0.37;3.32;5.1;0.53;0.43;0.17;0.97;840.8;182.2;503.7;151.7;575.6;559.5;312.2;380.8;2992.1;1297.9;1906.2;315.6;1811;264.2;647.5;491.2;225.1;125.2;902.5;336.8;373.7;102.7;317.2;167.2
1438934_x_at;sema domain| immunoglobulin domain (Ig)| transmembrane domain (TM) and short cytoplasmic domain| (semaphorin) 4A;Sema4a;chr3:88925751-88926024 (-) // 69.53 // qF1;20351;20351;2;-0.404076513;0.37;0.38;0.29;0.73;1.03;0.34;0.75;1030.3;743.1;667.8;351.2;1168.4;874.2;911.4;732.4;437.1;450.4;397.8;136;1352.4;642.6;898;355.3;1002.7;286.8;1137.5;420.9;1350.4;457.3;409.1;298.1
1454905_at;inhibitor of Bruton agammaglobulinemia tyrosine kinase;Ibtk;chr9:86117218-86156591 (-) // 96.84 // qE3.1;108837;108837;2;-0.312312839;0.36;0.49;0.64;1.17;0.94;0.71;0.89;1319;940.9;1015;871.9;1379.5;1223.6;1559.6;1751.2;986;927.6;1078.3;760.9;452.9;340.4;820.8;608.5;1766.3;804;2027;722.1;1693.6;870.1;682.7;801.8
1440041_at;Transforming growth factor| beta receptor III;Tgfbr3;chr5:104652556-104653243 (-) // 42.42 // qE5;---;---;7;-0.364100777;0.36;0.21;0.23;0.33;1.72;0.92;0.88;300.4;220.7;126.8;113.9;338.3;297.1;296.8;289.8;140.9;242.5;143.5;132.4;62;135.9;235.8;152.9;442.2;86.5;678.4;243;618.2;122.6;414.3;137.8
1416225_at;alcohol dehydrogenase 1 (class I);Adh1;chr3:138834823-138847875 (+) // 90.66 // qG3;11522;11522;2;-0.177172498;0.35;0.11;0.21;0.24;1.27;4.15;0.93;265.4;290.8;128;147;300.7;279.7;443.4;514.8;79.5;101.2;77.1;320.1;128.5;227.5;329.1;144.7;356.6;111.5;753.5;261.6;368.3;108.6;204.9;48.9
1438171_x_at;methyltransferase like 9;Mettl9;chr7:108371956-108372232 (+) // 92.93 // qF1;59052;59052;2;-0.661347037;0.35;0.86;0.86;0.65;0.99;0.87;0.74;1898.9;1368.2;1405.6;1245;2051.6;1526.8;2136.9;1613.2;1721.8;1703.3;1690.3;1476.6;1692.7;1884.3;2023.9;1433;1884.5;819.1;2002.5;697.6;1956;651;973.2;635.2
1429582_at;BTB (POZ) domain containing 14A;Btbd14a;chr2:26015556-26017954 (-) // 98.84 // qA3;67991;67991;2;-0.250274735;0.34;0.28;0.37;0.98;0.89;1.54;0.88;50.4;52.3;37.3;50.4;76.4;67.3;86;87.8;31.2;27.7;30.4;46.8;38.3;56.5;39.5;27.8;51;28.4;111;37.2;82.9;43.6;33.2;32.6
1441975_at;acid phosphatase| prostate;Acpp;chr9:104209971-104210984 (-) // 72.33 // qF1;56318;56318;3;-0.260030638;0.34;0.55;0.87;0.7;3.38;3.36;0.83;421.9;299.8;179;209.9;488.2;404.2;788.6;794.2;434.3;1467.9;215.5;724.2;1672;4314.1;472.6;180.9;353.3;163.4;793.8;272.7;247.9;89.3;79.2;55.5
1446412_at;WW domain-containing oxidoreductase;Wwox;chr8:114185857-114186519 (+) // 87.8 // qE1;---;---;7;-0.334474979;0.34;0.36;0.36;0.62;0.99;1.1;0.88;31.8;23.7;22.4;22.8;23.2;20.3;36.5;30.4;21;20.7;20.2;22.2;32.4;27;54.4;38.1;71.3;31;58.2;20;55.8;25.1;43.2;26.7
1440440_at;---;---;chr9:13314378-13315020 (+) // 75.08 // qA1;---;---;2;-0.500516265;0.34;0.44;0.38;0.4;0.92;0.66;0.83;872.1;310.8;300.1;164.9;822;682.5;1390.2;1311.3;300.9;276.9;284;188;882.6;907.8;882;272;1145.1;442.8;689.6;237.2;738.1;267.2;614.7;246.1
1444040_at;leukocyte-associated Ig-like receptor 1;Lair1;chr7_random:34452223-34452753 (-) // 11.63 //;52855;52855;2;-0.571170184;0.34;0.72;0.73;3.07;1.39;1.61;1;95.7;81.3;71.7;52.8;93.6;93.3;92.4;96.3;80.4;111.8;64.2;103.2;100.2;107.6;76.9;46.4;92.6;46.7;111.4;38.3;87.4;36.4;42.9;131.9
1415857_at;embigin;Emb;chr13:114182533-114236117 (+) // 99.37 // qD2.3;13723;13723;3;-0.60477225;0.34;1.45;2.03;0.62;0.9;0.44;0.8;2545.6;722.9;1120.9;525.8;2734.4;2195.9;3594.2;3328;2017.5;1811.3;1966;859.2;3727.6;3164.4;2096.2;969.2;1574.7;691.3;1387.4;472.6;968.7;476.1;1011.6;625.6
1433795_at;transforming growth factor| beta receptor III;Tgfbr3;chr5:104541155-104543002 (-) // 97.57 // qE5;21814;21814;2;-0.696738635;0.34;0.7;0.78;0.41;1.54;0.86;0.81;1549;1009.3;523.2;420.6;1523.9;1241.6;1504;1233.5;941.9;1446.3;900.5;776.1;862.3;1209.5;848.9;485.9;1261.1;306.1;1343.2;450.2;1154.7;297.1;1172.1;484.8
1437405_a_at;insulin-like growth factor binding protein 4;Igfbp4;chr11:98723297-98723748 (+) // 74.96 // qD;16010;16010;2;-0.001627525;0.33;0.11;0.29;0.07;1.08;1.21;0.89;4486;7027.9;3294.1;5561.4;4739.2;4224.3;4634.9;3834.7;837.4;903.6;1785.7;2165.2;471.3;1319.2;5404.1;2234.6;6178.7;1686.3;7871.6;2562.6;6131.1;2384.9;2071.6;145.5
1434601_at;adhesion molecule with Ig like domain 2;Amigo2;chr15:97685018-97687282 (-) // 95.53 // qF1;105827;105827;7;-0.040581173;0.33;0.03;0.16;0.26;0.97;2.69;1.39;132.8;426.5;227.1;392.1;213.2;295.6;218.2;244.8;22.3;21.6;43.3;116.8;37;61.6;697.5;242.6;447;102.2;649.4;213.1;279.5;127.5;75.9;19.6
1427363_at;Myosin X;Myo10;chr15:25678356-25680347 (+) // 83.11 // qB1;17909;17909;2;-0.306890878;0.33;0.79;0.4;0.75;0.61;0.81;0.93;188.2;206.2;153.3;152.3;185.9;173.7;233.2;202.2;362.6;222.1;157.7;127.1;82.6;96.8;315;132.1;254.6;73.8;459.8;153.7;395.6;136.3;115.6;87
1446621_at;Chromodomain helicase DNA binding protein 7;Chd7;chr4:8740957-8741597 (+) // 87.34 // qA1;---;---;2;-0.519189479;0.33;0.49;0.6;0.46;0.61;0.5;1.04;345;214.6;239.1;133.5;344.5;357.9;463;457.2;370.8;226.7;331.7;165.9;357;267.7;524.5;146.4;462.6;152.3;754.1;246.3;548.9;176.8;319.3;148.3
1433825_at;Neurotrophic tyrosine kinase| receptor| type 3;Ntrk3;chr7:65362802-65364035 (-) // 97.7 // qC;---;---;2;-0.286951146;0.32;0.44;0.6;0.65;0.69;1.4;0.81;97.7;157.1;66.2;80.5;143;115.9;197.2;200.4;69;47.7;71.6;100.2;74.3;218.8;74.9;43;138.6;40.1;157.1;50.2;118.8;39.8;41.7;27.2
1455646_at;RIKEN cDNA 2010004M13 gene;2010004M13Rik;chr7:7725713-7726367 (+) // 96.6 // qA1;76511;76511;2;-0.46345879;0.32;0.37;0.27;1.15;0.53;1.21;0.86;152.8;110.8;83;67;177.1;151.6;304.8;296.7;102.7;54.9;65.2;79.2;228.1;199.2;288.3;139.3;304.2;115.6;274.8;89.2;241.6;100.9;157.4;180.8
1456235_at;expressed sequence BB165335;BB165335;chr10:28519915-28520535 (+) // 23.4 // qA4;---;---;2;-0.655316907;0.32;2.02;1.57;0.5;0.52;0.5;0.7;475.2;261.3;186.9;157.9;482.2;335.8;552.2;508.9;462.2;242.4;364.7;181.3;629.4;512.3;510.5;205.9;344.5;65.6;229;73.7;232.2;81.8;274.6;138.3
1423757_x_at;insulin-like growth factor binding protein 4;Igfbp4;chr11:98712367-98723778 (+) // 90.95 // qD;16010;16010;2;0.032739521;0.31;0.21;0.45;0.26;0.94;1.15;0.99;737.9;1458.8;489.4;957.6;790.4;784.6;713.5;635.6;191.5;179.3;296.1;341.4;122;206.5;848.8;300.4;848.4;250.1;917.8;287.9;655.1;300.4;289.4;76.5
1433769_at;ALS2 C-terminal like;Als2cl;chr9:110903605-110904685 (+) // 80.63 // qF3;235633;235633;7;-0.177305089;0.31;0.13;0.1;0.36;0.8;1;0.83;120.9;100.9;80.7;100.5;122.3;101.8;165.2;155.5;74.6;59.4;57.1;57.3;88.5;86.8;279.1;110.8;396.1;112;558.3;175.3;568.6;152.5;154.3;56.2
1427094_at;polymerase (DNA directed)| epsilon 2 (p59 subunit);Pole2;chr12:64467305-64493723 (-) // 98.43 // qC2;18974;18974;4;-0.409841704;0.31;1.38;2.07;3.86;1.14;0.86;0.74;1098.8;643.9;1079.4;791.6;1114.3;829;690.2;472.2;1027.7;1176.2;1086.8;934.9;406.9;256.6;745.1;684.6;400.3;166.3;742.7;231.3;526.1;211.7;269.4;1039.8
1436499_at;transmembrane protein 23;Tmem23;chr19:31431235-31431980 (-) // 85.4 // qC1;---;---;2;-0.465797363;0.31;1.27;1.42;0.64;0.32;0.43;0.95;1174.3;718.9;867.3;631.7;1431.4;1365.2;1643.5;1656.6;1933.3;613.1;1378.3;593.9;318.1;201.1;1100.3;586.2;1103.5;581.2;1522.7;475.7;969.8;318.7;516.5;332.5
1426530_a_at;kelch-like 5 (Drosophila);Klhl5;chr5:63792069-63804140 (+) // 98.17 // qC3.1;71778;71778;2;-0.556298177;0.31;0.44;0.58;0.89;1.23;0.89;0.83;622.4;332.9;286.2;219.6;608.5;502.3;663.5;607.2;243.6;298.5;271.2;241.8;346.1;277.4;143.3;210.8;542.6;256.3;547.7;171.3;464.4;147.6;449.3;400.3
1455170_at;RIKEN cDNA 2810001G20 gene;2810001G20Rik;chr11:63692129-63695806 (+) // 86.62 // qB3;66456;66456;2;-0.316914576;0.3;0.32;0.21;0.74;0.8;1.56;0.86;134.9;203.8;81.3;115.4;169.4;146.1;214.3;226.3;87.9;70.4;66.7;103.7;212.1;193;216.5;83.1;405;105.1;275.5;82.2;320.1;86;173.2;129
